"origin" "year" "month" "day" "hour" "temp" "dewp" "humid" "wind_dir" "wind_speed" "wind_gust" "precip" "pressure" "visib" "time_hour"
"JFK" 2013 1 2 20 30.92 12.92 46.74 300 8.05546 NA 0 1020.8 10 2013-01-02 20:00:00
"JFK" 2013 1 2 21 30.92 14 49.01 310 13.80936 NA 0 1021.3 10 2013-01-02 21:00:00
"JFK" 2013 1 2 22 30.02 14 50.84 300 12.65858 NA 0 1021.7 10 2013-01-02 22:00:00
"JFK" 2013 1 2 23 30.02 14 50.84 310 14.96014 NA 0 1022 10 2013-01-02 23:00:00
"JFK" 2013 1 3 0 28.94 15.08 55.69 320 16.11092 NA 0 1021.9 10 2013-01-03 00:00:00
"JFK" 2013 1 3 1 28.94 14 53.13 310 16.11092 NA 0 1022.2 10 2013-01-03 01:00:00
"JFK" 2013 1 3 2 28.94 14 53.13 310 12.65858 NA 0 1022.5 10 2013-01-03 02:00:00
"JFK" 2013 1 3 3 26.96 15.08 60.41 320 9.20624 NA 0 1022.3 10 2013-01-03 03:00:00
"JFK" 2013 1 3 4 26.96 15.08 60.41 330 12.65858 NA 0 1022 10 2013-01-03 04:00:00
"JFK" 2013 1 3 5 26.96 15.08 60.41 340 9.20624 NA 0 1022.2 10 2013-01-03 05:00:00
"JFK" 2013 1 3 6 26.06 14 59.81 340 12.65858 NA 0 1022.5 10 2013-01-03 06:00:00
"JFK" 2013 1 3 7 26.06 14 59.81 330 6.90468 NA 0 1022.5 10 2013-01-03 07:00:00
"JFK" 2013 1 3 8 28.04 14 55.12 310 10.35702 NA 0 1022.5 10 2013-01-03 08:00:00
"JFK" 2013 1 3 9 28.94 14 53.13 300 10.35702 NA 0 1022.9 10 2013-01-03 09:00:00
"JFK" 2013 1 3 10 30.92 15.08 51.38 320 8.05546 NA 0 1022.2 10 2013-01-03 10:00:00
"JFK" 2013 1 3 11 30.02 12.02 46.59 300 10.35702 NA 0 1021.3 10 2013-01-03 11:00:00
"JFK" 2013 1 3 12 33.08 12.92 42.84 280 12.65858 NA 0 1020.2 10 2013-01-03 12:00:00
"JFK" 2013 1 3 13 33.08 12.92 42.84 250 11.5078 NA 0 1019.5 10 2013-01-03 13:00:00
"JFK" 2013 1 3 14 33.08 12.02 41.17 270 5.7539 NA 0 1018.9 10 2013-01-03 14:00:00
"JFK" 2013 1 3 15 32 12.92 44.74 250 8.05546 NA 0 1018.9 10 2013-01-03 15:00:00
"JFK" 2013 1 3 16 30.92 15.08 51.38 260 10.35702 NA 0 1019.1 10 2013-01-03 16:00:00
"JFK" 2013 1 3 17 30.92 15.08 51.38 250 13.80936 NA 0 1019.6 10 2013-01-03 17:00:00
"JFK" 2013 1 3 18 30.92 15.08 51.38 250 14.96014 NA 0 1019.9 10 2013-01-03 18:00:00
"JFK" 2013 1 3 19 32 15.08 49.19 250 13.80936 NA 0 1019.9 10 2013-01-03 19:00:00
"JFK" 2013 1 3 20 32 15.98 51.15 260 13.80936 NA 0 1019.8 10 2013-01-03 20:00:00
"JFK" 2013 1 3 21 32 17.06 53.6 260 13.80936 NA 0 1019.5 10 2013-01-03 21:00:00
"JFK" 2013 1 3 22 32 17.06 53.6 260 13.80936 NA 0 1019.4 10 2013-01-03 22:00:00
"JFK" 2013 1 3 23 32 19.04 58.37 250 13.80936 NA 0 1018.8 10 2013-01-03 23:00:00
"JFK" 2013 1 4 0 32 19.04 58.37 260 16.11092 NA 0 1018.2 10 2013-01-04 00:00:00
"JFK" 2013 1 4 1 32 19.04 58.37 260 14.96014 NA 0 1018.4 10 2013-01-04 01:00:00
"JFK" 2013 1 4 2 30.92 19.94 63.36 250 11.5078 NA 0 1018.6 10 2013-01-04 02:00:00
"JFK" 2013 1 4 3 30.02 19.94 65.72 260 10.35702 NA 0 1018.4 10 2013-01-04 03:00:00
"JFK" 2013 1 4 4 30.92 19.04 60.97 280 12.65858 NA 0 1018.5 10 2013-01-04 04:00:00
"JFK" 2013 1 4 5 33.08 21.02 60.81 260 13.80936 NA 0 1018.7 10 2013-01-04 05:00:00
"JFK" 2013 1 4 6 33.08 21.02 60.81 260 12.65858 NA 0 1019 10 2013-01-04 06:00:00
"JFK" 2013 1 4 7 33.98 21.92 60.93 240 18.41248 NA 0 1019.1 10 2013-01-04 07:00:00
"JFK" 2013 1 4 8 35.06 21.02 56.18 250 14.96014 NA 0 1019.4 10 2013-01-04 08:00:00
"JFK" 2013 1 4 9 35.96 21.02 54.21 250 16.11092 NA 0 1019.4 10 2013-01-04 09:00:00
"JFK" 2013 1 4 10 35.96 19.94 51.78 260 14.96014 26.46794 0 1018.5 10 2013-01-04 10:00:00
"JFK" 2013 1 4 11 35.96 19.94 51.78 250 17.2617 NA 0 1017.2 10 2013-01-04 11:00:00
"JFK" 2013 1 4 12 37.04 19.94 49.62 260 18.41248 26.46794 0 1016.2 10 2013-01-04 12:00:00
"JFK" 2013 1 4 13 37.94 19.04 46.09 260 19.56326 29.92028 0 1015.4 10 2013-01-04 13:00:00
"JFK" 2013 1 4 14 37.94 19.94 47.89 250 20.71404 29.92028 0 1014.9 10 2013-01-04 14:00:00
"JFK" 2013 1 4 15 37.04 19.94 49.62 250 20.71404 26.46794 0 1014.9 10 2013-01-04 15:00:00
"JFK" 2013 1 4 16 35.96 19.94 51.78 260 19.56326 NA 0 1015.1 10 2013-01-04 16:00:00
"JFK" 2013 1 4 17 35.96 19.94 51.78 250 18.41248 NA 0 1015.6 10 2013-01-04 17:00:00
"JFK" 2013 1 4 18 35.96 21.02 54.21 260 18.41248 25.31716 0 1015.6 10 2013-01-04 18:00:00
"JFK" 2013 1 4 19 35.96 21.02 54.21 260 20.71404 NA 0 1015.7 10 2013-01-04 19:00:00
"JFK" 2013 1 4 20 35.96 19.94 51.78 270 16.11092 24.16638 0 1015.4 10 2013-01-04 20:00:00
"JFK" 2013 1 4 21 35.06 19.94 53.66 270 17.2617 NA 0 1015.7 10 2013-01-04 21:00:00
"JFK" 2013 1 4 22 33.98 19.94 56.02 270 13.80936 NA 0 1016.5 10 2013-01-04 22:00:00
"JFK" 2013 1 4 23 33.98 19.04 53.91 270 13.80936 NA 0 1016.8 10 2013-01-04 23:00:00
"JFK" 2013 1 5 0 33.98 17.96 51.47 270 14.96014 NA 0 1017.2 10 2013-01-05 00:00:00
"JFK" 2013 1 5 1 33.98 17.06 49.51 290 17.2617 24.16638 0 1017.9 10 2013-01-05 01:00:00
"JFK" 2013 1 5 2 33.98 15.98 47.25 290 18.41248 26.46794 0 1018.9 10 2013-01-05 02:00:00
"JFK" 2013 1 5 3 33.08 15.98 48.98 290 13.80936 24.16638 0 1019.4 10 2013-01-05 03:00:00
"JFK" 2013 1 5 4 33.08 15.98 48.98 270 12.65858 NA 0 1020.1 10 2013-01-05 04:00:00
"JFK" 2013 1 5 5 33.08 17.96 53.36 270 16.11092 NA 0 1021.2 10 2013-01-05 05:00:00
"JFK" 2013 1 5 6 33.08 17.96 53.36 260 10.35702 NA 0 1022.4 10 2013-01-05 06:00:00
"JFK" 2013 1 5 7 33.08 19.04 55.89 260 13.80936 NA 0 1023.3 10 2013-01-05 07:00:00
"JFK" 2013 1 5 8 35.06 19.94 53.66 260 12.65858 NA 0 1024.5 10 2013-01-05 08:00:00
"JFK" 2013 1 5 9 37.04 19.94 49.62 270 10.35702 NA 0 1024.9 10 2013-01-05 09:00:00
"JFK" 2013 1 5 10 41 19.94 42.51 320 20.71404 27.61872 0 1024.7 10 2013-01-05 10:00:00
"JFK" 2013 1 5 11 42.98 19.04 37.9 320 17.2617 24.16638 0 1024.9 10 2013-01-05 11:00:00
"JFK" 2013 1 5 12 44.06 19.94 37.79 330 16.11092 21.86482 0 1023.9 10 2013-01-05 12:00:00
"JFK" 2013 1 5 13 44.06 19.04 36.36 310 9.20624 NA 0 1024 10 2013-01-05 13:00:00
"JFK" 2013 1 5 14 44.06 19.04 36.36 310 11.5078 NA 0 1024.1 10 2013-01-05 14:00:00
"JFK" 2013 1 5 15 42.08 19.04 39.23 280 8.05546 NA 0 1024.4 10 2013-01-05 15:00:00
"JFK" 2013 1 5 16 39.02 21.02 48.07 260 8.05546 NA 0 1024.2 10 2013-01-05 16:00:00
"JFK" 2013 1 5 17 37.94 21.02 50.14 260 5.7539 NA 0 1025 10 2013-01-05 17:00:00
"JFK" 2013 1 5 18 35.96 24.98 64.03 240 9.20624 NA 0 1025.2 10 2013-01-05 18:00:00
"JFK" 2013 1 5 19 35.06 23 61.08 240 8.05546 NA 0 1025.3 10 2013-01-05 19:00:00
"JFK" 2013 1 5 20 33.98 23 63.77 240 5.7539 NA 0 1024.2 10 2013-01-05 20:00:00
"JFK" 2013 1 5 21 33.98 24.08 66.72 240 5.7539 NA 0 1024.6 10 2013-01-05 21:00:00
"JFK" 2013 1 5 22 33.98 24.08 66.72 230 8.05546 NA 0 1023.9 10 2013-01-05 22:00:00
"JFK" 2013 1 5 23 35.06 24.98 66.36 230 8.05546 NA 0 1023.2 10 2013-01-05 23:00:00
"JFK" 2013 1 6 0 35.06 24.98 66.36 240 8.05546 NA 0 1023.8 10 2013-01-06 00:00:00
"JFK" 2013 1 6 1 35.06 24.98 66.36 240 6.90468 NA 0 1023.9 10 2013-01-06 01:00:00
"JFK" 2013 1 6 2 35.06 26.06 69.4 240 8.05546 NA 0 1023 9 2013-01-06 02:00:00
"JFK" 2013 1 6 3 35.96 26.06 66.97 250 8.05546 NA 0 1022.1 10 2013-01-06 03:00:00
"JFK" 2013 1 6 4 33.8 30.02 88.37 230 11.5078 NA 0 NA 3 2013-01-06 04:00:00
"JFK" 2013 1 6 5 33.08 30.92 91.66 250 8.05546 NA 0 1020.9 4 2013-01-06 05:00:00
"JFK" 2013 1 6 6 33.98 32 92.36 230 10.35702 NA 0 NA 6 2013-01-06 06:00:00
"JFK" 2013 1 6 7 35.6 33.8 93.08 240 11.5078 NA 0 NA 10 2013-01-06 07:00:00
"JFK" 2013 1 6 8 35.96 33.8 93.08 260 12.65858 NA 0 NA 8 2013-01-06 08:00:00
"JFK" 2013 1 6 9 37.04 32 86.59 250 14.96014 NA 0 NA 9 2013-01-06 09:00:00
"JFK" 2013 1 6 10 39.2 33.8 80.79 240 11.5078 NA 0 NA 9 2013-01-06 10:00:00
"JFK" 2013 1 6 11 39.92 32 73.08 230 12.65858 NA 0 1017.8 9 2013-01-06 11:00:00
"JFK" 2013 1 6 12 42.08 32 67.22 230 12.65858 NA 0 1016.8 9 2013-01-06 12:00:00
"JFK" 2013 1 6 13 42.98 30.92 62.16 230 10.35702 NA 0 1016.1 10 2013-01-06 13:00:00
"JFK" 2013 1 6 14 44.96 30.02 55.56 220 10.35702 NA 0 1015.6 10 2013-01-06 14:00:00
"JFK" 2013 1 6 15 44.06 28.94 55.02 230 10.35702 NA 0 1015.5 10 2013-01-06 15:00:00
"JFK" 2013 1 6 16 41 28.04 59.65 220 11.5078 NA 0 1015.8 10 2013-01-06 16:00:00
"JFK" 2013 1 6 17 41 28.94 61.89 240 10.35702 NA 0 1016.3 10 2013-01-06 17:00:00
"JFK" 2013 1 6 18 42.98 26.06 50.94 260 14.96014 NA 0 1016.7 10 2013-01-06 18:00:00
"JFK" 2013 1 6 19 42.98 24.98 48.7 260 11.5078 NA 0 1016.8 10 2013-01-06 19:00:00
"JFK" 2013 1 6 20 42.98 24.98 48.7 270 12.65858 NA 0 1016.9 10 2013-01-06 20:00:00
"JFK" 2013 1 6 21 42.98 26.06 50.94 270 10.35702 NA 0 1017.1 10 2013-01-06 21:00:00
"JFK" 2013 1 6 22 42.98 26.06 50.94 280 10.35702 NA 0 1017.3 10 2013-01-06 22:00:00
"JFK" 2013 1 6 23 42.98 26.06 50.94 280 12.65858 20.71404 0 1017.9 10 2013-01-06 23:00:00
"JFK" 2013 1 7 0 41 26.06 54.97 290 14.96014 20.71404 0 1018.3 10 2013-01-07 00:00:00
"JFK" 2013 1 7 1 39.92 26.06 57.33 280 10.35702 NA 0 1019 10 2013-01-07 01:00:00
"JFK" 2013 1 7 2 37.94 26.06 61.94 280 9.20624 NA 0 1019.4 10 2013-01-07 02:00:00
"JFK" 2013 1 7 3 37.94 26.96 64.29 290 10.35702 NA 0 1019.7 10 2013-01-07 03:00:00
"JFK" 2013 1 7 4 37.94 26.96 64.29 300 10.35702 NA 0 1020.5 10 2013-01-07 04:00:00
"JFK" 2013 1 7 5 39.02 26.96 61.63 300 12.65858 NA 0 1021.6 10 2013-01-07 05:00:00
"JFK" 2013 1 7 6 37.94 26.96 64.29 300 12.65858 NA 0 1023 10 2013-01-07 06:00:00
"JFK" 2013 1 7 7 37.94 26.96 64.29 300 4.60312 NA 0 1023.9 10 2013-01-07 07:00:00
"JFK" 2013 1 7 8 42.08 26.96 54.73 310 12.65858 23.0156 0 1024.9 10 2013-01-07 08:00:00
"JFK" 2013 1 7 9 44.06 26.96 50.73 320 18.41248 26.46794 0 1025.9 10 2013-01-07 09:00:00
"JFK" 2013 1 7 10 46.04 24.98 43.34 330 11.5078 20.71404 0 1026.3 10 2013-01-07 10:00:00
"JFK" 2013 1 7 11 46.04 23 39.9 310 13.80936 19.56326 0 1026.5 10 2013-01-07 11:00:00
"JFK" 2013 1 7 12 46.04 21.02 36.7 290 13.80936 NA 0 1027 10 2013-01-07 12:00:00
"JFK" 2013 1 7 13 46.04 19.94 35.05 320 11.5078 NA 0 1027.3 10 2013-01-07 13:00:00
"JFK" 2013 1 7 14 46.04 19.94 35.05 340 8.05546 NA 0 1027.9 10 2013-01-07 14:00:00
"JFK" 2013 1 7 15 44.96 19.04 35.14 340 5.7539 NA 0 1028.5 10 2013-01-07 15:00:00
"JFK" 2013 1 7 16 41 19.04 40.9 350 5.7539 NA 0 1029.2 10 2013-01-07 16:00:00
"JFK" 2013 1 7 17 37.94 19.94 47.89 160 4.60312 NA 0 1029.6 10 2013-01-07 17:00:00
"JFK" 2013 1 7 18 39.92 19.94 44.33 0 0 NA 0 1029.5 10 2013-01-07 18:00:00
"JFK" 2013 1 7 19 37.04 19.94 49.62 0 0 NA 0 1029.7 10 2013-01-07 19:00:00
"JFK" 2013 1 7 20 37.04 21.92 53.97 0 0 NA 0 1029.6 10 2013-01-07 20:00:00
"JFK" 2013 1 7 21 32 21.92 65.97 0 0 NA 0 1029.3 10 2013-01-07 21:00:00
"JFK" 2013 1 7 22 33.08 24.08 69.17 0 0 NA 0 1029.5 10 2013-01-07 22:00:00
"JFK" 2013 1 7 23 33.98 26.06 72.45 250 9.20624 NA 0 1029.5 10 2013-01-07 23:00:00
"JFK" 2013 1 8 0 32 26.06 78.45 240 8.05546 NA 0 1029.6 10 2013-01-08 00:00:00
"JFK" 2013 1 8 1 32 26.96 81.42 230 8.05546 NA 0 1029.4 10 2013-01-08 01:00:00
"JFK" 2013 1 8 2 32 28.04 85.12 230 6.90468 NA 0 1029.2 10 2013-01-08 02:00:00
"JFK" 2013 1 8 3 33.98 28.94 81.57 220 10.35702 NA 0 1028.7 10 2013-01-08 03:00:00
"JFK" 2013 1 8 4 33.08 28.04 81.5 230 11.5078 NA 0 1028.7 10 2013-01-08 04:00:00
"JFK" 2013 1 8 5 33.98 28.04 78.62 230 10.35702 NA 0 1029.3 10 2013-01-08 05:00:00
"JFK" 2013 1 8 6 35.06 28.04 75.31 220 13.80936 NA 0 1029.8 10 2013-01-08 06:00:00
"JFK" 2013 1 8 7 35.96 28.94 75.39 230 13.80936 NA 0 1030.5 10 2013-01-08 07:00:00
"JFK" 2013 1 8 8 39.02 30.92 72.46 230 12.65858 NA 0 1031.1 10 2013-01-08 08:00:00
"JFK" 2013 1 8 9 41 30.92 67.09 240 11.5078 NA 0 1031 10 2013-01-08 09:00:00
"JFK" 2013 1 8 10 42.98 30.92 62.16 240 10.35702 NA 0 1030.4 10 2013-01-08 10:00:00
"JFK" 2013 1 8 11 44.96 30.02 55.56 220 9.20624 NA 0 1028.8 10 2013-01-08 11:00:00
"JFK" 2013 1 8 12 46.94 30.92 53.47 230 13.80936 NA 0 1028.5 10 2013-01-08 12:00:00
"JFK" 2013 1 8 13 48.02 30.02 49.5 250 12.65858 NA 0 1028.1 10 2013-01-08 13:00:00
"JFK" 2013 1 8 14 48.02 30.92 51.34 250 11.5078 NA 0 1028.5 10 2013-01-08 14:00:00
"JFK" 2013 1 8 15 46.94 30.92 53.47 250 12.65858 NA 0 1028.3 10 2013-01-08 15:00:00
"JFK" 2013 1 8 16 44.06 30.92 59.64 230 10.35702 NA 0 1028.4 10 2013-01-08 16:00:00
"JFK" 2013 1 8 17 42.98 32 64.93 230 11.5078 NA 0 1028.6 10 2013-01-08 17:00:00
"JFK" 2013 1 8 18 42.08 32 67.22 230 12.65858 NA 0 1029.1 10 2013-01-08 18:00:00
"JFK" 2013 1 8 19 42.08 33.08 70.2 240 10.35702 NA 0 1029.2 10 2013-01-08 19:00:00
"JFK" 2013 1 8 20 41 33.08 73.19 240 11.5078 NA 0 1029.4 10 2013-01-08 20:00:00
"JFK" 2013 1 8 21 37.04 32 81.8 240 5.7539 NA 0 1029 9 2013-01-08 21:00:00
"JFK" 2013 1 8 22 35.06 30.02 81.65 230 6.90468 NA 0 1029.7 9 2013-01-08 22:00:00
"JFK" 2013 1 8 23 35.96 30.92 81.72 230 6.90468 NA 0 1029.6 10 2013-01-08 23:00:00
"JFK" 2013 1 9 0 35.06 30.92 84.69 240 5.7539 NA 0 1029.6 10 2013-01-09 00:00:00
"JFK" 2013 1 9 1 35.06 30.92 84.69 230 3.45234 NA 0 1029.1 10 2013-01-09 01:00:00
"JFK" 2013 1 9 2 35.06 32 88.47 220 4.60312 NA 0 1029.1 10 2013-01-09 02:00:00
"JFK" 2013 1 9 3 35.06 32 88.47 0 0 NA 0 1028.7 9 2013-01-09 03:00:00
"JFK" 2013 1 9 4 35.06 33.08 92.4 0 0 NA 0 1028.6 9 2013-01-09 04:00:00
"JFK" 2013 1 9 5 37.04 32 81.8 0 0 NA 0 1028.4 10 2013-01-09 05:00:00
"JFK" 2013 1 9 6 37.94 32 78.96 0 0 NA 0 1028.6 9 2013-01-09 06:00:00
"JFK" 2013 1 9 7 33.98 30.92 88.42 NA 3.45234 NA 0 1029.1 8 2013-01-09 07:00:00
"JFK" 2013 1 9 8 39.92 37.04 89.34 0 0 NA 0 1029.2 7 2013-01-09 08:00:00
"JFK" 2013 1 9 9 44.96 37.04 73.59 210 4.60312 NA 0 1029 8 2013-01-09 09:00:00
"JFK" 2013 1 9 10 46.94 35.06 63.13 160 9.20624 NA 0 1027.2 10 2013-01-09 10:00:00
"JFK" 2013 1 9 11 46.04 37.04 70.64 200 6.90468 NA 0 1026.3 10 2013-01-09 11:00:00
"JFK" 2013 1 9 12 46.04 33.98 62.56 190 9.20624 NA 0 1024.6 10 2013-01-09 12:00:00
"JFK" 2013 1 9 13 46.94 35.06 63.13 210 6.90468 NA 0 1025.1 10 2013-01-09 13:00:00
"JFK" 2013 1 9 14 46.4 34.16 62.16 170 9.20624 NA 0 1022.5 10 2013-01-09 14:00:00
"JFK" 2013 1 9 15 45.32 36.32 70.56 190 8.05546 NA 0 1021.4 10 2013-01-09 15:00:00
"JFK" 2013 1 9 16 46.04 39.02 76.35 210 6.90468 NA 0 1021.1 10 2013-01-09 16:00:00
"JFK" 2013 1 9 17 48.02 39.02 70.86 250 8.05546 NA 0 1022.1 10 2013-01-09 17:00:00
"JFK" 2013 1 9 18 48.02 37.04 65.56 250 17.2617 NA 0 1022.4 10 2013-01-09 18:00:00
"JFK" 2013 1 9 19 48.02 37.04 65.56 250 16.11092 NA 0 1022.8 10 2013-01-09 19:00:00
"JFK" 2013 1 9 20 46.94 37.04 68.28 250 16.11092 NA 0 1022.6 10 2013-01-09 20:00:00
"JFK" 2013 1 9 21 46.04 35.96 67.69 260 16.11092 NA 0 1022.7 10 2013-01-09 21:00:00
"JFK" 2013 1 9 22 46.94 33.08 58.33 260 16.11092 NA 0 1023.5 10 2013-01-09 22:00:00
"JFK" 2013 1 9 23 46.94 30.92 53.47 260 18.41248 NA 0 1023.8 10 2013-01-09 23:00:00
"JFK" 2013 1 10 0 44.06 30.92 59.64 260 14.96014 NA 0 1024.6 10 2013-01-10 00:00:00
"JFK" 2013 1 10 1 42.08 30.02 62.04 260 10.35702 NA 0 1025.8 10 2013-01-10 01:00:00
"JFK" 2013 1 10 2 42.08 28.94 59.36 260 8.05546 NA 0 1026.8 10 2013-01-10 02:00:00
"JFK" 2013 1 10 3 42.98 26.06 50.94 280 11.5078 NA 0 1027.5 10 2013-01-10 03:00:00
"JFK" 2013 1 10 4 41 26.06 54.97 300 14.96014 25.31716 0 1028.1 10 2013-01-10 04:00:00
"JFK" 2013 1 10 5 42.98 23 44.83 300 12.65858 23.0156 0 1028.9 10 2013-01-10 05:00:00
"JFK" 2013 1 10 6 41 23 48.39 300 10.35702 16.11092 0 1029.8 10 2013-01-10 06:00:00
"JFK" 2013 1 10 7 42.08 23 46.41 310 16.11092 23.0156 0 1031.3 10 2013-01-10 07:00:00
"JFK" 2013 1 10 8 44.06 23 43.02 320 14.96014 26.46794 0 1032.2 10 2013-01-10 08:00:00
"JFK" 2013 1 10 9 44.96 23 41.56 330 21.86482 28.7695 0 1032.8 10 2013-01-10 09:00:00
"JFK" 2013 1 10 10 46.04 21.92 38.12 330 21.86482 NA 0 1032.4 10 2013-01-10 10:00:00
"JFK" 2013 1 10 11 46.94 21.92 36.85 320 16.11092 NA 0 1031.4 10 2013-01-10 11:00:00
"JFK" 2013 1 10 12 48.02 19.94 32.53 310 14.96014 23.0156 0 1031.3 10 2013-01-10 12:00:00
"JFK" 2013 1 10 13 48.92 19.94 31.45 310 14.96014 NA 0 1031.7 10 2013-01-10 13:00:00
"JFK" 2013 1 10 14 48.02 19.94 32.53 300 11.5078 NA 0 1032 10 2013-01-10 14:00:00
"JFK" 2013 1 10 15 48.02 19.94 32.53 320 12.65858 NA 0 1032.5 10 2013-01-10 15:00:00
"JFK" 2013 1 10 16 44.96 19.94 36.52 320 12.65858 NA 0 1033 10 2013-01-10 16:00:00
"JFK" 2013 1 10 17 44.06 19.94 37.79 320 6.90468 NA 0 1033.2 10 2013-01-10 17:00:00
"JFK" 2013 1 10 18 44.06 21.02 39.57 310 6.90468 NA 0 1033.8 10 2013-01-10 18:00:00
"JFK" 2013 1 10 19 42.08 21.02 42.69 320 5.7539 NA 0 1034.2 10 2013-01-10 19:00:00
"JFK" 2013 1 10 20 41 21.92 46.23 350 6.90468 NA 0 1034 10 2013-01-10 20:00:00
"JFK" 2013 1 10 21 39.92 23 50.46 30 5.7539 NA 0 1034.2 10 2013-01-10 21:00:00
"JFK" 2013 1 10 22 39.02 21.92 49.93 50 5.7539 NA 0 1034.5 10 2013-01-10 22:00:00
"JFK" 2013 1 10 23 39.02 21.92 49.93 30 4.60312 NA 0 1034.6 10 2013-01-10 23:00:00
"JFK" 2013 1 11 0 37.94 23 54.51 30 8.05546 NA 0 1034.1 10 2013-01-11 00:00:00
"JFK" 2013 1 11 1 37.04 24.08 59.09 30 6.90468 NA 0 1033.7 10 2013-01-11 01:00:00
"JFK" 2013 1 11 2 33.98 23 63.77 40 4.60312 NA 0 1033.5 10 2013-01-11 02:00:00
"JFK" 2013 1 11 3 33.98 24.08 66.72 30 6.90468 NA 0 1032.7 10 2013-01-11 03:00:00
"JFK" 2013 1 11 4 35.06 24.98 66.36 40 5.7539 NA 0 1031.6 10 2013-01-11 04:00:00
"JFK" 2013 1 11 5 35.96 24.98 64.03 50 4.60312 NA 0 1031.8 10 2013-01-11 05:00:00
"JFK" 2013 1 11 6 37.04 24.98 61.35 0 0 NA 0 1032.5 10 2013-01-11 06:00:00
"JFK" 2013 1 11 7 35.96 26.06 66.97 0 0 NA 0 1032.7 10 2013-01-11 07:00:00
"JFK" 2013 1 11 8 39.02 28.04 64.43 80 6.90468 NA 0 1031.8 10 2013-01-11 08:00:00
"JFK" 2013 1 11 9 41 28.94 61.89 80 4.60312 NA 0 1031.8 10 2013-01-11 09:00:00
"JFK" 2013 1 11 10 42.08 30.92 64.35 100 6.90468 NA 0 1030.7 10 2013-01-11 10:00:00
"JFK" 2013 1 11 11 42.98 33.98 70.3 80 11.5078 NA 0 1028.8 10 2013-01-11 11:00:00
"JFK" 2013 1 11 12 42.98 33.98 70.3 100 9.20624 NA 0 1027.9 10 2013-01-11 12:00:00
"JFK" 2013 1 11 13 42.98 35.96 76.06 90 6.90468 NA 0 1027.2 10 2013-01-11 13:00:00
"JFK" 2013 1 11 14 44.06 37.04 76.16 90 8.05546 NA 0 1026.5 10 2013-01-11 14:00:00
"JFK" 2013 1 11 15 44.06 39.02 82.31 100 6.90468 NA 0 1025.4 10 2013-01-11 15:00:00
"JFK" 2013 1 11 16 44.6 41 88.9 90 9.20624 NA 0.03 NA 7 2013-01-11 16:00:00
"JFK" 2013 1 11 17 44.96 42.98 93.35 120 6.90468 NA 0.05 NA 7 2013-01-11 17:00:00
"JFK" 2013 1 11 18 46.4 44.6 93.4 160 13.80936 NA 0.1 NA 7 2013-01-11 18:00:00
"JFK" 2013 1 11 19 46.4 44.96 95.99 120 9.20624 NA 0.12 NA 6 2013-01-11 19:00:00
"JFK" 2013 1 11 20 46.04 44.06 92.75 70 3.45234 NA 0.13 1022.4 6 2013-01-11 20:00:00
"JFK" 2013 1 11 21 44.96 44.06 96.63 90 5.7539 NA 0.06 1021.3 4 2013-01-11 21:00:00
"JFK" 2013 1 11 22 46.04 44.06 92.75 100 9.20624 NA 0.07 1020 6 2013-01-11 22:00:00
"JFK" 2013 1 11 23 46.04 44.96 95.99 50 8.05546 NA 0.02 1019.2 3 2013-01-11 23:00:00
"JFK" 2013 1 12 0 48.02 46.04 92.81 70 8.05546 NA 0.04 1018.5 1.5 2013-01-12 00:00:00
"JFK" 2013 1 12 1 48.92 48.02 96.69 10 5.7539 NA 0.01 1018.5 1.5 2013-01-12 01:00:00
"JFK" 2013 1 12 2 44.96 44.06 96.63 340 10.35702 NA 0.01 1018.7 1.5 2013-01-12 02:00:00
"JFK" 2013 1 12 3 44.96 42.98 92.72 350 10.35702 NA 0 1018.5 2 2013-01-12 03:00:00
"JFK" 2013 1 12 4 44.96 42.98 92.72 20 10.35702 NA 0 1018.2 4 2013-01-12 04:00:00
"JFK" 2013 1 12 5 44.96 44.06 96.63 350 9.20624 NA 0 1019.2 4 2013-01-12 05:00:00
"JFK" 2013 1 12 6 44.96 42.98 92.72 10 12.65858 NA 0 1019.5 3 2013-01-12 06:00:00
"JFK" 2013 1 12 7 44.06 42.98 95.95 360 8.05546 NA 0 1020.4 7 2013-01-12 07:00:00
"JFK" 2013 1 12 8 44.96 42.98 92.72 20 9.20624 NA 0 1021 6 2013-01-12 08:00:00
"JFK" 2013 1 12 9 44.96 42.98 92.72 30 11.5078 NA 0 1021.1 7 2013-01-12 09:00:00
"JFK" 2013 1 12 10 46.04 44.06 92.75 10 4.60312 NA 0 1021 1 2013-01-12 10:00:00
"JFK" 2013 1 12 11 46.04 44.06 92.75 330 5.7539 NA 0 1020.8 2 2013-01-12 11:00:00
"JFK" 2013 1 12 12 46.04 44.06 92.75 360 5.7539 NA 0 1020.5 2.5 2013-01-12 12:00:00
"JFK" 2013 1 12 13 46.04 44.06 92.75 320 5.7539 NA 0 1021.4 3 2013-01-12 13:00:00
"JFK" 2013 1 12 14 46.04 44.06 92.75 0 0 NA 0 1021 3 2013-01-12 14:00:00
"JFK" 2013 1 12 15 46.04 42.98 88.99 10 5.7539 NA 0 1020.8 2 2013-01-12 15:00:00
"JFK" 2013 1 12 16 44.96 42.98 92.72 0 0 NA 0 1021.5 2 2013-01-12 16:00:00
"JFK" 2013 1 12 17 44.96 42.98 92.72 10 5.7539 NA 0 1022.2 2 2013-01-12 17:00:00
